human,bacterial,score
A0A590UK69,A0A0J6C540,0.993728995
A0A590UK69,A0A0J6C406,0.991623938
A0A590UK69,A0A0J6C491,0.995758712
A0A590UK69,A0A0J6C377,0.999984264
A0A590UK69,A0A0J6C643,0.999393463
A0A590UK69,A0A0J6C3J3,0.99845314
A0A590UK69,A0A0J6C4I7,0.998253405
A0A590UK69,A0A0J6C5F0,0.999473631
A0A590UK69,A0A0J6C302,0.994051039
A0A590UK69,A0A0J6C400,0.997089088
A0A590UK69,A0A0J6C4C6,0.993592322
A0A590UK69,A0A0J6C4I9,0.999233842
A0A590UK69,A0A0J6C4K2,0.99745959
A0A590UK69,A0A0J6C4H8,0.997823119
A0A590UK69,A0A0J6C5P5,0.999950647
A0A590UK69,A0A0J6C5U4,0.998280287
A0A590UK69,A0A0J6C4T8,0.990801156
A0A590UK69,A0A0J6C2Z0,0.996340394
A0A590UK69,A0A0J6C3H8,0.994509399
A0A590UK69,A0A0J6C313,0.999975681
A0A590UK69,A0A0J6C3Y0,0.993774652
A0A590UK69,A0A0J6C4B5,0.992405474
A0A590UK69,A0A0J6C4M6,0.996855259
A0A590UK69,A0A0J6C4E4,0.999049485
A0A590UK69,A0A0J6C3E2,0.999986887
A0A590UK69,A0A0J6C5G7,0.998826087
A0A590UK69,A0A0J6C5Q9,0.99780947
A0A590UK69,A0A0J6C2I9,0.993328691
A0A590UK69,A0A0J6C3R5,0.998993695
A0A590UK69,A0A0J6C4J2,0.990751207
A0A590UK69,A0A0J6C2K7,0.99476862
A0A590UK69,A0A0J6C362,0.995810628
A0A590UK69,A0A0J6C3Q8,0.997457802
A0A590UK69,A0A0J6C4G6,0.996168554
A0A590UK69,A0A0J6C4R9,0.999836802
A0A590UK69,A0A0J6C5N1,0.991591096
A0A590UK69,A0A0J6C545,0.999267399
A0A590UK69,A0A0J6C329,0.995592058
A0A590UK69,A0A0J6C5V9,0.999999762
A0A590UK69,A0A0J6C512,0.994039178
A0A590UK69,A0A0J6C3T6,0.99167645
A0A590UK69,A0A0J6C4W5,0.996979713
A0A590UK69,A0A0J6C5L8,0.999996305
A0A590UK69,A0A0J6C4Q9,0.995809913
A0A590UK69,A0A0J6C503,0.999558985
A0A590UK69,A0A0J6C2M8,0.995482922
A0A590UK69,A0A0J6C5D0,0.999433458
A0A590UK69,A0A0J6C4D3,0.99711442
A0A590UK69,A0A0J6C5M2,0.997406065
A0A590UK69,A0A0J6C392,0.994393587
A0A590UK69,A0A0J6C5A7,0.999138117
A0A590UK69,A0A0J6C4F8,0.99259007
A0A590UK69,A0A0J6C2L2,0.998764753
A0A590UK69,A0A0J6C4B0,0.99969244
A0A590UK69,A0A0J6C3D2,0.996320367
A0A590UK69,A0A0J6C2N3,0.999974012
A0A590UK69,A0A0J6C4C3,0.995065033
A0A590UK69,A0A0J6C3E7,0.999394774
A0A590UK69,A0A0J6C4E0,0.998176098
A0A590UK69,A0A0J6C2Y7,0.999999166
A0A590UK69,A0A0J6C5X7,0.999988198
A0A590UK69,A0A0J6C3K8,0.992676318
A0A590UK69,A0A0J6C4J8,0.998574615
A0A590UK69,A0A0J6C3R9,0.998359263
A0A590UK69,A0A0J6C2Q5,0.999942303
A0A590UK69,A0A0J6C3S5,0.999998927
A0A590UK69,A0A0J6C4X9,0.99868089
A0A590UK69,A0A0J6C5Q5,0.997926831
A0A590UK69,A0A0J6C507,0.995886743
H0YMP1,A0A0J6C392,0.999510884
H0YMP1,A0A0J6C3N6,0.999874711
H0YMP1,A0A0J6C3P4,0.994786382
H0YMP1,A0A0J6C443,0.994809985
H0YMP1,A0A0J6C494,0.998272657
H0YMP1,A0A0J6C4F5,0.991102576
H0YMP1,A0A0J6C5D0,0.99299711
H0YMP1,A0A0J6C5S7,0.997764945
H0YMP1,A0A0J6C5Z4,0.992416143
H0YMP1,A0A0J6C603,0.990461648
H0YMP1,A0A0J6C2H7,0.999535918
H0YMP1,A0A0J6C2W5,0.992138326
H0YMP1,A0A0J6C3Q8,0.999583304
H0YMP1,A0A0J6C4I1,0.997757852
H0YMP1,A0A0J6C4R4,0.992244065
H0YMP1,A0A0J6C4Y8,0.997873783
H0YMP1,A0A0J6C5G7,0.99814868
H0YMP1,A0A0J6C5H2,0.99110949
H0YMP1,A0A0J6C5Y2,0.994181216
H0YMP1,A0A0J6C610,0.994153321
H0YMP1,A0A0J6C2X6,0.990729511
H0YMP1,A0A0J6C3W3,0.996882915
H0YMP1,A0A0J6C4G9,0.998176575
H0YMP1,A0A0J6C4X3,0.999392033
H0YMP1,A0A0J6C523,0.998219907
H0YMP1,A0A0J6C5X7,0.998778999
H0YMP1,A0A0J6C332,0.991952598
H0YMP1,A0A0J6C3H8,0.999220848
H0YMP1,A0A0J6C3Y0,0.999632716
H0YMP1,A0A0J6C449,0.992233038
H0YMP1,A0A0J6C4E7,0.995469928
H0YMP1,A0A0J6C4Z9,0.995605648
H0YMP1,A0A0J6C507,0.992878258
H0YMP1,A0A0J6C2H2,0.991074622
H0YMP1,A0A0J6C3X6,0.999101758
H0YMP1,A0A0J6C5E2,0.998309016
H0YMP1,A0A0J6C5U9,0.991677165
H0YMP1,A0A0J6C620,0.996293843
H0YMP1,A0A0J6C335,0.997851253
H0YMP1,A0A0J6C382,0.991312206
H0YMP1,A0A0J6C3I8,0.999898195
H0YMP1,A0A0J6C498,0.990357578
H0YMP1,A0A0J6C5Q5,0.997216463
H0YMP1,A0A0J6C5Q9,0.998464704
H0YMP1,A0A0J6C5S4,0.99253279
H0YMP1,A0A0J6C2R0,0.995563626
H0YMP1,A0A0J6C397,0.998366416
H0YMP1,A0A0J6C4B9,0.997681975
H0YMP1,A0A0J6C4J5,0.999973059
H0YMP1,A0A0J6C561,0.990617931
H0YMP1,A0A0J6C5T9,0.990150332
H0YMP1,A0A0J6C2I3,0.993951857
H0YMP1,A0A0J6C2P4,0.998484075
H0YMP1,A0A0J6C324,0.994604647
H0YMP1,A0A0J6C3A7,0.9909513
H0YMP1,A0A0J6C479,0.992110312
H0YMP1,A0A0J6C5V9,0.996219218
H0YMP1,A0A0J6C2W0,0.992297471
H0YMP1,A0A0J6C4A5,0.998075247
H0YMP1,A0A0J6C4D7,0.998837054
H0YMP1,A0A0J6C2K2,0.996355653
H0YMP1,A0A0J6C2U2,0.99456811
H0YMP1,A0A0J6C367,0.993563056
H0YMP1,A0A0J6C4H8,0.992860734
H0YMP1,A0A0J6C4S9,0.992391288
H0YMP1,A0A0J6C5F0,0.991258681
H0YMP1,A0A0J6C2M2,0.997914255
H0YMP1,A0A0J6C3F6,0.995471954
H0YMP1,A0A0J6C632,0.990692079
H0YMP1,A0A0J6C2M8,0.999176562
H0YMP1,A0A0J6C529,0.999970794
H0YMP1,A0A0J6C3C7,0.998217046
H0YMP1,A0A0J6C3E7,0.99219805
H0YMP1,A0A0J6C4I9,0.991532624
H0YMP1,A0A0J6C4T3,0.999498963
H0YMP1,A0A0J6C5Q1,0.999935508
H0YMP1,A0A0J6C5Z2,0.993829906
H0YMP1,A0A0J6C5Z7,0.994194686
H0YMP1,A0A0J6C309,0.997802913
H0YMP1,A0A0J6C3R5,0.994288802
H0YMP1,A0A0J6C4B2,0.992504835
H0YMP1,A0A0J6C4D3,0.993884742
H0YMP1,A0A0J6C4F0,0.992443979
H0YMP1,A0A0J6C4K2,0.998956442
H0YMP1,A0A0J6C2I9,0.991461873
H0YMP1,A0A0J6C2V4,0.998827398
H0YMP1,A0A0J6C2Y7,0.99298805
H0YMP1,A0A0J6C357,0.99512285
H0YMP1,A0A0J6C3G1,0.996347725
H0YMP1,A0A0J6C3S5,0.997752607
H0YMP1,A0A0J6C503,0.99504894
H0YMP1,A0A0J6C406,0.996010423
H0YMP1,A0A0J6C4V9,0.994082272
H0YMP1,A0A0J6C486,0.999993563
H0YMP1,A0A0J6C4B0,0.998008072
H0YMP1,A0A0J6C4B5,0.990951896
H0YMP1,A0A0J6C4M0,0.9979164
H0YMP1,A0A0J6C2P9,0.999780834
H0YMP1,A0A0J6C3V3,0.99997592
H0YMP1,A0A0J6C4W5,0.99992907
H0YMP1,A0A0J6C3N2,0.998290122
H0YMP1,A0A0J6C3P8,0.994917631
H0YMP1,A0A0J6C429,0.992413461
H0YMP1,A0A0J6C329,0.997084916
H0YMP1,A0A0J6C4Q9,0.999007642
H0YMP1,A0A0J6C413,0.99924469
H0YMP1,A0A0J6C424,0.999988914
H0YMP1,A0A0J6C4C3,0.999530554
H0YMP1,A0A0J6C4P2,0.994678736
H0YMP1,A0A0J6C512,0.999328971
H0YMP1,A0A0J6C545,0.995557725
H0YMP1,A0A0J6C571,0.999803722
H0YMP1,A0A0J6C5N1,0.992647648
H0YMP1,A0A0J6C5R9,0.990252495
H0YMP1,A0A0J6C5W9,0.994152606
H0YMP1,A0A0J6C351,0.996662259
H0YMP1,A0A0J6C3E2,0.99250108
H0YMP1,A0A0J6C3Q3,0.990934014
H0YMP1,A0A0J6C4L1,0.999997139
H0YMP1,A0A0J6C3V8,0.992576003
H0YMP1,A0A0J6C4J8,0.999123037
H0YMP1,A0A0J6C5V4,0.997891247
H0YMP1,A0A0J6C362,0.991955638
H0YMP1,A0A0J6C4F8,0.997395515
H0YMP1,A0A0J6C4U4,0.995024264
H0YMP1,A0A0J6C5Y5,0.998271346
H0YMP1,A0A0J6C313,0.997452438
H0YMP1,A0A0J6C5P1,0.999893665
H0YMP1,A0A0J6C344,0.999852896
H0YMP1,A0A0J6C3K3,0.997292459
H0YMP1,A0A0J6C3P0,0.994693339
H0YMP1,A0A0J6C5U4,0.992170751
H0YMP1,A0A0J6C639,0.992742419
H0YMP1,A0A0J6C4X9,0.990846097
H0YMP1,A0A0J6C5C6,0.991398215
H0YMP1,A0A0J6C2W8,0.993509233
H0YMP1,A0A0J6C4Z2,0.999790013
H0YMP1,A0A0J6C581,0.992592216
H0YMP1,A0A0J6C5D6,0.995569289
H0YMP1,A0A0J6C484,0.999661326
H0YMP1,A0A0J6C5G1,0.999346673
H0YMP1,A0A0J6C5X3,0.999998569
H0YMP1,A0A0J6C2U9,0.992462397
H0YMP1,A0A0J6C491,0.999001443
H0YMP1,A0A0J6C4C6,0.992389262
H0YMP1,A0A0J6C4I4,0.998349071
H0YMP1,A0A0J6C555,0.999219418
H0YMP1,A0A0J6C306,0.998572707
H0YMP1,A0A0J6C5R5,0.999905348
H0YMP1,A0A0J6C3D7,0.993335605
H0YMP1,A0A0J6C3B2,0.993161321
H0YMP1,A0A0J6C2U6,0.991991818
H0YMP1,A0A0J6C3J3,0.994848013
H0YMP1,A0A0J6C4E0,0.999199212
H0YMP1,A0A0J6C4U9,0.993281603
H0YMP1,A0A0J6C550,0.99928087
H0YMP1,A0A0J6C586,0.992476642
H0YMP1,A0A0J6C2Y3,0.991626859
H0YMP1,A0A0J6C4Y3,0.992081404
H0YMP1,A0A0J6C643,0.998085499
H0YMP1,A0A0J6C3T6,0.995926619
H0YMP1,A0A0J6C3U7,0.99985826
H0YMP1,A0A0J6C408,0.9999367
H0YMP1,A0A0J6C4P7,0.997564912
H0YMP1,A0A0J6C5A7,0.999693155
H0YMP1,A0A0J6C4N8,0.999457777
H0YMP1,A0A0J6C2V6,0.999482274
H0YMP1,A0A0J6C2X9,0.992080867
H0YMP1,A0A0J6C4A3,0.991983712
H0YMP1,A0A0J6C4Q3,0.996996284
H0YMP1,A0A0J6C566,0.992206037
H0YMP1,A0A0J6C575,0.999997258
H0YMP1,A0A0J6C400,0.991818428
H0YMP1,A0A0J6C4E4,0.999940038
H0YMP1,A0A0J6C317,0.994943559
H0YMP1,A0A0J6C3Y5,0.997786999
H0YMP1,A0A0J6C535,0.996176958
H0YMP1,A0A0J6C596,0.999262154
H0YMP1,A0A0J6C377,0.999548733
H0YMP1,A0A0J6C3L2,0.999859571
H0YMP1,A0A0J6C4H6,0.992666781
H0YMP1,A0A0J6C625,0.998338699
H0YMP1,A0A0J6C4G3,0.996707797
H0YMP1,A0A0J6C4K6,0.99116534
H0YMP1,A0A0J6C540,0.999998212
H0YMP1,A0A0J6C338,0.999765337
H0YMP1,A0A0J6C518,0.999892116
H0YMP1,A0A0J6C5F7,0.993373632
H0YMP1,A0A0J6C5Y8,0.991555393
H0YMP1,A0A0J6C302,0.999733984
H0YMP1,A0A0J6C2N7,0.99243474
H0YMP1,A0A0J6C5T3,0.993666947
H0YMP1,A0A0J6C2J6,0.991202354
H0YMP1,A0A0J6C3H2,0.997062147
H0YMP1,A0A0J6C419,0.995489776
H0YMP1,A0A0J6C5M6,0.997076869
H0YMP1,A0A0J6C4C9,0.999617577
H0YMP1,A0A0J6C4R9,0.991336703
H0YMP1,A0A0J6C5E6,0.998420596
H0YMP1,A0A0J6C372,0.994485795
H0YMP1,A0A0J6C5A2,0.995776236
H0YMP1,A0A0J6C5N6,0.999139071
H0YMP1,A0A0J6C2L2,0.992910445
H0YMP1,A0A0J6C2Z3,0.995703161
H0YMP1,A0A0J6C2X2,0.998230517
H0YMP1,A0A0J6C3B7,0.9944911
H0YMP1,A0A0J6C3X0,0.993136406
H0YMP1,A0A0J6C327,0.991070986
H0YMP1,A0A0J6C3F1,0.999952912
H0YMP1,A0A0J6C3L7,0.999960303
H0YMP1,A0A0J6C3Z1,0.998381495
H0YMP1,A0A0J6C4T8,0.999948978
H0YMP1,A0A0J6C5M2,0.990165532
H0YMP1,A0A0J6C2Q5,0.994848788
H0YMP1,A0A0J6C5W4,0.999911904
H0YMP1,A0A0J6C3C2,0.99217391
H0YMP1,A0A0J6C4V4,0.99713552
H0YMP1,A0A0J6C4G6,0.994870663
H0YMP1,A0A0J6C5B2,0.999917746
H0YMP1,A0A0J6C607,0.996944964
H0YMP1,A0A0J6C4I7,0.999983549
H0YMP1,A0A0J6C4W9,0.991670251
H0YMP1,A0A0J6C3D2,0.999146104
H0YMP1,A0A0J6C5B8,0.997650683
H0YMP1,A0A0H3YE42,0.999328852
H0YMP1,A0A0J6C321,0.996284068
H0YMP1,A0A0J6C3M7,0.999097586
H0YMP1,A0A0J6C5L8,0.992662668
H0YMP1,A0A0J6C2N3,0.995561719
H0YMP1,A0A0J6C3T1,0.994270563
H0YMP1,A0A0J6C4L3,0.991670132
H0YMP1,A0A0J6C3A3,0.999051392
H0YMP1,A0A0J6C437,0.996206045
H0YMP1,A0A0J6C4M6,0.992950678
H0YMP1,A0A0J6C2Z0,0.995053709
H0YMP1,A0A0J6C3U2,0.992730558
H0YMP1,A0A0J6C2Z7,0.999130666
H0YMP1,A0A0J6C4S4,0.997639298
H0YMP1,A0A0J6C341,0.99605298
H0YMP1,A0A0J6C4J2,0.999565661
H0YMP1,A0A0J6C5P5,0.999999881
H0YMP1,A0A0J6C2K7,0.995100081
H0YMP1,A0A0J6C388,0.9975757
H0YMP1,A0A0J6C3Z6,0.999940515
H0YMP1,A0A0J6C615,0.992922306
H0YMP1,A0A0J6C3J7,0.998611689
H0YMP1,A0A0J6C3K8,0.998929083
H0YMP1,A0A0J6C591,0.994322062
H0YMP1,A0A0J6C3I3,0.990203738
H0YMP1,A0A0J6C2L8,0.996778786
H0YMP1,A0A0J6C3G6,0.999296427
H0YMP1,A0A0J6C300,0.994802713
H0YMP1,A0A0J6C5Z9,0.992246866
H0YMP1,A0A0J6C4N1,0.999487042
H0YMP1,A0A0J6C3R9,0.992845356
H0YMP1,A0A0J6C4H2,0.999427736
F8WCK4,A0A0J6C392,0.996145606
F8WCK4,A0A0J6C3N6,0.999961376
F8WCK4,A0A0J6C3P4,0.995491922
F8WCK4,A0A0J6C443,0.990934253
F8WCK4,A0A0J6C494,0.997575939
F8WCK4,A0A0J6C535,0.990940213
F8WCK4,A0A0J6C5D0,0.991229415
F8WCK4,A0A0J6C5S7,0.998500347
F8WCK4,A0A0J6C5Z4,0.995474637
F8WCK4,A0A0J6C603,0.993685305
F8WCK4,A0A0J6C2H7,0.999002755
F8WCK4,A0A0J6C2W5,0.993520796
F8WCK4,A0A0J6C3Q8,0.999386668
F8WCK4,A0A0J6C4I1,0.991765082
F8WCK4,A0A0J6C4Y8,0.997348785
F8WCK4,A0A0J6C5G7,0.997533083
F8WCK4,A0A0J6C5Y2,0.990252852
F8WCK4,A0A0J6C610,0.990883768
F8WCK4,A0A0J6C3W3,0.9965958
F8WCK4,A0A0J6C4G9,0.99836725
F8WCK4,A0A0J6C4X3,0.997902632
F8WCK4,A0A0J6C523,0.995256007
F8WCK4,A0A0J6C5X7,0.997182727
F8WCK4,A0A0J6C2X6,0.997024715
F8WCK4,A0A0J6C3Y0,0.999534607
F8WCK4,A0A0J6C449,0.993111968
F8WCK4,A0A0J6C4E7,0.991870284
F8WCK4,A0A0J6C4Z9,0.995142937
F8WCK4,A0A0J6C2H2,0.990204334
F8WCK4,A0A0J6C3X6,0.999076605
F8WCK4,A0A0J6C4P2,0.990557313
F8WCK4,A0A0J6C5E2,0.996993303
F8WCK4,A0A0J6C5U9,0.993135095
F8WCK4,A0A0J6C620,0.995190024
F8WCK4,A0A0J6C335,0.995551407
F8WCK4,A0A0J6C382,0.993008733
F8WCK4,A0A0J6C3I8,0.999811947
F8WCK4,A0A0J6C5Q5,0.996561587
F8WCK4,A0A0J6C5Q9,0.995526016
F8WCK4,A0A0J6C2R0,0.996167243
F8WCK4,A0A0J6C3C2,0.992764652
F8WCK4,A0A0J6C4B9,0.997317016
F8WCK4,A0A0J6C4J5,0.999877453
F8WCK4,A0A0J6C561,0.990169704
F8WCK4,A0A0J6C5T9,0.99366647
F8WCK4,A0A0J6C3A7,0.993876994
F8WCK4,A0A0J6C486,0.992399633
F8WCK4,A0A0J6C5V9,0.993125677
F8WCK4,A0A0J6C2W0,0.990021288
F8WCK4,A0A0J6C4A5,0.996185958
F8WCK4,A0A0J6C4D7,0.997627676
F8WCK4,A0A0J6C2K2,0.996073127
F8WCK4,A0A0J6C2U2,0.996802449
F8WCK4,A0A0J6C4H8,0.993807852
F8WCK4,A0A0J6C2M2,0.997671187
F8WCK4,A0A0J6C3F6,0.993341029
F8WCK4,A0A0J6C632,0.990455329
F8WCK4,A0A0J6C2I3,0.996068358
F8WCK4,A0A0J6C2M8,0.998674512
F8WCK4,A0A0J6C529,0.99981457
F8WCK4,A0A0J6C3C7,0.997614145
F8WCK4,A0A0J6C3E7,0.992663264
F8WCK4,A0A0J6C4T3,0.998295844
F8WCK4,A0A0J6C5Q1,0.999871612
F8WCK4,A0A0J6C309,0.993251026
F8WCK4,A0A0J6C4B2,0.991088629
F8WCK4,A0A0J6C4D3,0.990965366
F8WCK4,A0A0J6C4F0,0.991846025
F8WCK4,A0A0J6C4K2,0.998742282
F8WCK4,A0A0J6C2I9,0.994692028
F8WCK4,A0A0J6C2V4,0.99819535
F8WCK4,A0A0J6C2Y7,0.991099656
F8WCK4,A0A0J6C357,0.990332186
F8WCK4,A0A0J6C3G1,0.990912318
F8WCK4,A0A0J6C3S5,0.996642351
F8WCK4,A0A0J6C503,0.992583275
F8WCK4,A0A0J6C615,0.990976393
F8WCK4,A0A0J6C406,0.996203482
F8WCK4,A0A0J6C4V9,0.993931413
F8WCK4,A0A0J6C4B0,0.997498691
F8WCK4,A0A0J6C4B5,0.99082011
F8WCK4,A0A0J6C4P7,0.992326617
F8WCK4,A0A0J6C4S9,0.998334467
F8WCK4,A0A0J6C2P9,0.999081254
F8WCK4,A0A0J6C3K8,0.993277371
F8WCK4,A0A0J6C3V3,0.99986577
F8WCK4,A0A0J6C4W5,0.999373734
F8WCK4,A0A0J6C3N2,0.990722656
F8WCK4,A0A0J6C3P8,0.991933644
F8WCK4,A0A0J6C429,0.995660841
F8WCK4,A0A0J6C329,0.996562183
F8WCK4,A0A0J6C4Q9,0.998686731
F8WCK4,A0A0J6C413,0.998589933
F8WCK4,A0A0J6C424,0.999894738
F8WCK4,A0A0J6C4C3,0.999156952
F8WCK4,A0A0J6C5H2,0.993446767
F8WCK4,A0A0J6C5R9,0.990421057
F8WCK4,A0A0J6C351,0.996490419
F8WCK4,A0A0J6C4L1,0.999970675
F8WCK4,A0A0J6C2N7,0.992358744
F8WCK4,A0A0J6C3V8,0.992297828
F8WCK4,A0A0J6C4J8,0.998353124
F8WCK4,A0A0J6C5V4,0.996788144
F8WCK4,A0A0J6C4F8,0.995507479
F8WCK4,A0A0J6C4U4,0.995171487
F8WCK4,A0A0J6C5Y5,0.99769032
F8WCK4,A0A0J6C367,0.995956719
F8WCK4,A0A0J6C4M6,0.99096936
F8WCK4,A0A0J6C5P1,0.999497294
F8WCK4,A0A0J6C344,0.999430597
F8WCK4,A0A0J6C3K3,0.996449471
F8WCK4,A0A0J6C3P0,0.993446171
F8WCK4,A0A0J6C419,0.992009401
F8WCK4,A0A0J6C545,0.995331585
F8WCK4,A0A0J6C5U4,0.992881536
F8WCK4,A0A0J6C639,0.990969002
F8WCK4,A0A0J6C2L8,0.991125882
F8WCK4,A0A0J6C5C6,0.991719246
F8WCK4,A0A0J6C4Z2,0.998527408
F8WCK4,A0A0J6C581,0.992694974
F8WCK4,A0A0J6C362,0.998969197
F8WCK4,A0A0J6C484,0.998229921
F8WCK4,A0A0J6C4G6,0.992360651
F8WCK4,A0A0J6C5G1,0.999312639
F8WCK4,A0A0J6C5X3,0.999974251
F8WCK4,A0A0J6C2U9,0.993621171
F8WCK4,A0A0J6C555,0.991027296
F8WCK4,A0A0J6C306,0.998100936
F8WCK4,A0A0J6C5R5,0.998183072
F8WCK4,A0A0J6C3D7,0.992157578
F8WCK4,A0A0J6C3Q3,0.991283298
F8WCK4,A0A0J6C4I4,0.99152571
F8WCK4,A0A0J6C437,0.99048245
F8WCK4,A0A0J6C3J3,0.991781056
F8WCK4,A0A0J6C4E0,0.997718573
F8WCK4,A0A0J6C550,0.999294639
F8WCK4,A0A0J6C5N1,0.994020522
F8WCK4,A0A0J6C4Y3,0.991180241
F8WCK4,A0A0J6C643,0.993805766
F8WCK4,A0A0J6C3T6,0.993856847
F8WCK4,A0A0J6C3U7,0.997042477
F8WCK4,A0A0J6C408,0.999476016
F8WCK4,A0A0J6C5A7,0.997880876
F8WCK4,A0A0J6C4N8,0.998411536
F8WCK4,A0A0J6C5W9,0.992195249
F8WCK4,A0A0J6C2V6,0.997548282
F8WCK4,A0A0J6C4Q3,0.997715712
F8WCK4,A0A0J6C4R4,0.998615384
F8WCK4,A0A0J6C575,0.999814808
F8WCK4,A0A0J6C400,0.992426157
F8WCK4,A0A0J6C4E4,0.998236537
F8WCK4,A0A0J6C3Y5,0.996592224
F8WCK4,A0A0J6C596,0.998486876
F8WCK4,A0A0J6C5D6,0.991675138
F8WCK4,A0A0J6C377,0.999317646
F8WCK4,A0A0J6C3L2,0.998186529
F8WCK4,A0A0J6C4H6,0.993880868
F8WCK4,A0A0J6C625,0.996746898
F8WCK4,A0A0J6C2X9,0.991636336
F8WCK4,A0A0J6C3X0,0.990809798
F8WCK4,A0A0J6C4G3,0.995792985
F8WCK4,A0A0J6C540,0.999943972
F8WCK4,A0A0J6C5Z7,0.995559931
F8WCK4,A0A0J6C313,0.998501301
F8WCK4,A0A0J6C338,0.999634624
F8WCK4,A0A0J6C397,0.995490015
F8WCK4,A0A0J6C518,0.999739349
F8WCK4,A0A0J6C5F7,0.991914034
F8WCK4,A0A0J6C5Y8,0.992546141
F8WCK4,A0A0J6C302,0.998778284
F8WCK4,A0A0J6C4M0,0.999078393
F8WCK4,A0A0J6C3H2,0.995347083
F8WCK4,A0A0J6C5M6,0.996839881
F8WCK4,A0A0J6C5T3,0.998491764
F8WCK4,A0A0J6C4C9,0.998906255
F8WCK4,A0A0J6C491,0.999906778
F8WCK4,A0A0J6C4R9,0.99369061
F8WCK4,A0A0J6C5E6,0.998367488
F8WCK4,A0A0J6C372,0.993703544
F8WCK4,A0A0J6C5A2,0.994999528
F8WCK4,A0A0J6C5N6,0.997976601
F8WCK4,A0A0J6C332,0.997187316
F8WCK4,A0A0J6C507,0.993373394
F8WCK4,A0A0J6C5Z2,0.999902725
F8WCK4,A0A0J6C2X2,0.997251093
F8WCK4,A0A0J6C3F1,0.99967289
F8WCK4,A0A0J6C3L7,0.99977833
F8WCK4,A0A0J6C4T8,0.999058902
F8WCK4,A0A0J6C2Q5,0.992806911
F8WCK4,A0A0J6C498,0.996892154
F8WCK4,A0A0J6C5W4,0.999753773
F8WCK4,A0A0J6C317,0.999842286
F8WCK4,A0A0J6C4V4,0.993501246
F8WCK4,A0A0J6C571,0.996434808
F8WCK4,A0A0J6C5M2,0.990196466
F8WCK4,A0A0J6C5B2,0.999136865
F8WCK4,A0A0J6C5S4,0.999824584
F8WCK4,A0A0J6C607,0.994324505
F8WCK4,A0A0J6C4I7,0.999959826
F8WCK4,A0A0J6C566,0.997021735
F8WCK4,A0A0J6C5F0,0.999996185
F8WCK4,A0A0J6C2P4,0.996640921
F8WCK4,A0A0J6C3D2,0.998006523
F8WCK4,A0A0J6C4U9,0.99398911
F8WCK4,A0A0J6C5B8,0.995530665
F8WCK4,A0A0J6C2U6,0.99695158
F8WCK4,A0A0J6C3R5,0.996632159
F8WCK4,A0A0J6C4K6,0.997030973
F8WCK4,A0A0J6C4X9,0.991762161
F8WCK4,A0A0J6C327,0.999353111
F8WCK4,A0A0H3YE42,0.998595655
F8WCK4,A0A0J6C4C6,0.999926209
F8WCK4,A0A0J6C321,0.995621026
F8WCK4,A0A0J6C3Z1,0.998791397
F8WCK4,A0A0J6C3B7,0.992979228
F8WCK4,A0A0J6C3H8,0.999280751
F8WCK4,A0A0J6C3M7,0.998739898
F8WCK4,A0A0J6C2N3,0.995007277
F8WCK4,A0A0J6C3B2,0.996178031
F8WCK4,A0A0J6C3T1,0.99418205
F8WCK4,A0A0J6C4I9,0.99999392
F8WCK4,A0A0J6C4L3,0.991684437
F8WCK4,A0A0J6C3A3,0.998719692
F8WCK4,A0A0J6C4A3,0.99788183
F8WCK4,A0A0J6C2W8,0.995942056
F8WCK4,A0A0J6C2Z0,0.991527379
F8WCK4,A0A0J6C3U2,0.992500961
F8WCK4,A0A0J6C4F5,0.991589844
F8WCK4,A0A0J6C2Z7,0.998344064
F8WCK4,A0A0J6C4S4,0.994232357
F8WCK4,A0A0J6C479,0.991910875
F8WCK4,A0A0J6C4J2,0.9980551
F8WCK4,A0A0J6C5P5,0.999999523
F8WCK4,A0A0J6C324,0.993889809
F8WCK4,A0A0J6C5L8,0.998130977
F8WCK4,A0A0J6C512,0.998860717
F8WCK4,A0A0J6C3G6,0.990542948
F8WCK4,A0A0J6C2K7,0.992566466
F8WCK4,A0A0J6C2Y3,0.994940996
F8WCK4,A0A0J6C388,0.996844292
F8WCK4,A0A0J6C3Z6,0.9998191
F8WCK4,A0A0J6C3J7,0.990048409
F8WCK4,A0A0J6C591,0.991865218
F8WCK4,A0A0J6C3E2,0.990646243
F8WCK4,A0A0J6C2Z3,0.997918546
F8WCK4,A0A0J6C586,0.990008593
F8WCK4,A0A0J6C4W9,0.997493863
F8WCK4,A0A0J6C300,0.992877185
F8WCK4,A0A0J6C2L2,0.998579979
F8WCK4,A0A0J6C5Z9,0.993417144
F8WCK4,A0A0J6C4N1,0.999349177
F8WCK4,A0A0J6C3I3,0.998272419
F8WCK4,A0A0J6C2J6,0.997536898
F8WCK4,A0A0J6C3R9,0.991657674
F8WCK4,A0A0J6C341,0.994974613
F8WCK4,A0A0J6C4H2,0.998957992
A0A0U1RQY3,A0A0J6C5U9,0.991439819
A0A0U1RQY3,A0A0J6C377,0.993150651
A0A0U1RQY3,A0A0J6C643,0.990175784
A0A0U1RQY3,A0A0J6C5P5,0.993503511
A0A0U1RQY3,A0A0J6C313,0.996429145
A0A0U1RQY3,A0A0J6C4R9,0.994826853
A0A0U1RQY3,A0A0J6C5V9,0.999942183
A0A0U1RQY3,A0A0J6C5L8,0.999542117
